Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode
26060,233758.2,8.97,0.3,385.7,249,Ground_Sea
6250,12625.0,2.02,0.01,20.83,1,Ground_Sea
20518,230211.96,11.22,0.19,496.34,-20,Air_All
20000,224400.0,11.22,0.19,483.81,-14,Air_All
17280,181440.0,10.5,0.35,186.52,-7,Air_All
13830,133044.6,9.62,0.16,186.53,30,Air_All
7280,232960.0,32.0,1.6,384.38,0,Air_All
50000,122000.0,2.44,0.04,239.12,-4,Air_All
19086,88368.18,4.63,0.15,90.84,-2,Ground_Sea
17188,180474.0,10.5,0.35,185.53,0,Air_All
7634,261846.2,34.3,0.29,564.54,0,Air_All
11036,14346.8,1.3,0.01,17.75,61,Air_All
32067,230882.4,7.2,0.12,452.53,-5,Air_All
26512,172858.24,6.52,0.11,177.7,11,Ground_Sea
7000,224000.0,32.0,1.6,439.04,-89,Air_All
30457,60609.43,1.99,0.03,62.31,-18,Ground_Sea
7000,224000.0,32.0,1.6,482.94,0,Air_All
9242,323470.0,35.0,0.29,533.73,-148,Air_All
44168,328168.24,7.43,0.12,707.53,0,Air_All
50847,200845.65,3.95,0.07,206.47,4,Ground_Sea
26574,206745.72,7.78,0.13,289.86,-10,Air_All
16245,131584.5,8.1,0.13,162.77,0,Air_All
20651,227161.0,11.0,0.18,489.76,0,Air_All
2502,90472.32,36.16,0.12,195.06,0,Air_All
27314,716992.5,26.25,0.88,1405.31,0,Air_All
25824,226218.24,8.76,0.15,443.39,0,Air_All
6339,12361.05,1.95,0.01,15.29,0,Air_All
1900,21280.0,11.2,0.19,21.88,0,Air_All
20000,224400.0,11.22,0.19,483.81,80,Ground_Sea
54976,206160.0,3.75,0.06,211.93,-25,Ground_Sea
50000,117500.0,2.35,0.04,193.88,59,Air_All
46100,83441.0,1.81,0.03,103.22,145,Air_All
25000,187500.0,7.5,0.12,300.0,0,Air_All
20000,224400.0,11.22,0.19,483.81,29,Air_All
34374,73904.1,2.15,0.04,75.97,-9,Ground_Sea
40000,58000.0,1.45,0.02,95.7,0,Air_All
33000,51480.0,1.56,0.05,52.92,0,Air_All
24436,55225.36,2.26,0.04,68.31,-30,Ground_Sea
26712,154395.36,5.78,0.19,332.88,-61,Air_All
25000,187500.0,7.5,0.12,300.0,-60,Air_All
6200,192200.0,31.0,1.55,226.22,0,Air_All
8000,256000.0,32.0,1.6,301.31,0,Air_All
6047,8647.21,1.43,0.01,8.89,-177,Air_All
27186,88082.64,3.24,0.11,108.96,0,Air_All
35065,54350.75,1.55,0.03,86.96,34,Air_All
4817,385360.0,80.0,0.8,755.31,0,Air_All
7000,224000.0,32.0,1.6,482.94,0,Air_All
2178,12784.86,5.87,0.2,15.81,56,Ground_Sea
25000,210500.0,8.42,0.14,347.32,205,Ground_Sea
17357,173222.86,9.98,0.11,373.47,90,Ground_Sea
4500,144000.0,32.0,1.6,230.4,-265,Air_All
34000,181220.0,5.33,0.09,186.29,-46,Air_All
16610,224235.0,13.5,0.22,358.78,30,Ground_Sea
41250,93225.0,2.26,0.04,115.32,188,Ground_Sea
10000,369100.0,36.91,0.31,795.78,-30,Air_All
17310,182101.2,10.52,0.35,225.26,9,Air_All
14448,46667.04,3.23,0.11,57.73,0,Air_All
20000,236000.0,11.8,0.2,462.56,-57,Air_All
23845,356005.85,14.93,0.25,587.41,-88,Ground_Sea
26300,119402.0,4.54,0.08,197.01,147,Ground_Sea
2266,69838.12,30.82,0.1,71.79,-89,Air_All
131520,632611.2,4.81,0.16,782.54,9,Ground_Sea
25000,209000.0,8.36,0.14,450.6,59,Ground_Sea
2265,69807.3,30.82,0.1,71.76,0,Air_All
2266,69838.12,30.82,0.1,71.79,0,Air_All
2265,69807.3,30.82,0.1,71.76,0,Air_All
42773,96666.98,2.26,0.04,119.58,0,Ground_Sea
38040,95480.4,2.51,0.04,157.54,104,Air_All
28034,195677.32,6.98,0.23,383.53,-118,Air_All
25000,275000.0,11.0,0.37,539.0,-89,Air_All
25000,157500.0,6.3,0.1,194.83,-22,Ground_Sea
22240,164576.0,7.4,0.12,263.32,0,Air_All
6900,220800.0,32.0,1.6,273.13,0,Air_All
20124,54938.52,2.73,0.05,118.45,-13,Air_All
6760,216320.0,32.0,1.6,423.99,0,Air_All
5730,10887.0,1.9,0.01,11.19,-118,Air_All
6036,12675.6,2.1,0.01,20.28,0,Air_All
3000,19710.0,6.57,0.22,42.49,-1,Air_All
35061,237012.36,6.76,0.11,391.07,-6,Ground_Sea
20000,46600.0,2.33,0.04,65.33,-17,Air_All
19650,223027.5,11.35,0.19,437.13,0,Air_All
19100,214302.0,11.22,0.19,353.6,-1,Air_All
9000,547200.0,60.8,0.51,644.05,0,Air_All
15795,135521.1,8.58,0.14,167.64,-88,Ground_Sea
9000,21600.0,2.4,0.04,42.34,-88,Air_All
1082,6221.5,5.75,0.1,7.7,57,Air_All
6520,176040.0,27.0,1.35,281.66,-30,Air_All
25509,64027.59,2.51,0.04,105.65,104,Air_All
7500,600000.0,80.0,0.8,1176.0,-89,Air_All
7500,600000.0,80.0,0.8,1176.0,51,Air_All
7500,600000.0,80.0,0.8,1176.0,-40,Air_All
7500,600000.0,80.0,0.8,1176.0,30,Air_All
25741,84945.3,3.3,0.11,119.09,32,Air_All
10724,202683.6,18.9,0.16,250.72,-6,Ground_Sea
14770,79462.6,5.38,0.09,131.11,22,Air_All
20000,58000.0,2.9,0.05,125.05,118,Air_All
7000,24850.0,3.55,0.12,25.55,0,Air_All
35000,77000.0,2.2,0.04,79.16,0,Air_All
18600,34410.0,1.85,0.03,35.37,0,Air_All
25000,300250.0,12.01,0.4,480.4,0,Air_All
2346,72303.72,30.82,0.1,101.37,0,Air_All
5056,9707.52,1.92,0.01,15.53,0,Air_All
7558,71423.1,9.45,0.16,114.28,30,Air_All
24480,168912.0,6.9,0.12,331.07,0,Air_All
37366,78468.6,2.1,0.04,110.01,29,Air_All
5625,11362.5,2.02,0.01,18.75,-84,Ground_Sea
10000,57800.0,5.78,0.19,113.29,0,Air_All
35000,434700.0,12.42,0.41,695.52,59,Air_All
17980,38657.0,2.15,0.04,47.82,-13,Ground_Sea
22008,189488.88,8.61,0.14,371.4,0,Air_All
5958,160866.0,27.0,1.35,257.39,216,Air_All
22500,52875.0,2.35,0.04,74.13,0,Air_All
22500,52875.0,2.35,0.04,74.13,-148,Air_All
24732,190931.04,7.72,0.13,267.69,-16,Ground_Sea
6704,214528.0,32.0,1.6,252.5,0,Air_All
25190,117637.3,4.67,0.16,253.63,-20,Air_All
6180,101970.0,16.5,0.55,163.15,88,Air_All
20327,93910.74,4.62,0.15,96.54,19,Ground_Sea
10368,13478.4,1.3,0.01,16.67,59,Air_All
4309,344720.0,80.0,0.8,568.79,0,Air_All
19776,100857.6,5.1,0.17,141.4,0,Ground_Sea
17851,212248.39,11.89,0.4,218.19,220,Ground_Sea
14124,133471.8,9.45,0.16,213.55,0,Ground_Sea
23814,387215.64,16.26,0.54,619.55,0,Air_All
9073,22773.23,2.51,0.04,49.1,-13,Ground_Sea
20993,97617.45,4.65,0.16,120.75,111,Air_All
7412,575912.4,77.7,0.78,950.26,0,Air_All
5439,174048.0,32.0,1.6,215.3,0,Air_All
164,2177.92,13.28,0.22,3.48,0,Air_All
24320,292083.2,12.01,0.4,467.33,0,Air_All
24269,637061.25,26.25,0.88,1248.64,0,Air_All
7301,197127.0,27.0,1.35,315.4,-91,Air_All
21764,49186.64,2.26,0.04,50.56,18,Ground_Sea
8494,210311.44,24.76,0.21,260.16,-30,Air_All
22752,207043.2,9.1,0.15,405.8,0,Air_All
325,5512.0,16.96,0.09,10.8,0,Air_All
10000,77200.0,7.72,0.13,151.31,-59,Ground_Sea
2484,21759.84,8.76,0.15,42.65,0,Ground_Sea
8517,252784.56,29.68,0.25,354.4,-4,Ground_Sea
7263,646407.0,89.0,0.89,1066.57,-30,Air_All
5590,11850.8,2.12,0.01,19.55,0,Ground_Sea
23450,101304.0,4.32,0.14,167.15,-6,Ground_Sea
6040,193280.0,32.0,1.6,309.25,0,Air_All
8276,736564.0,89.0,0.89,1215.33,0,Air_All
33600,141792.0,4.22,0.14,233.96,-14,Air_All
168,2184.0,13.0,0.43,4.71,0,Air_All
19501,45437.33,2.33,0.04,63.7,-125,Air_All
489,5555.04,11.36,0.19,5.71,-11,Air_All
34500,106605.0,3.09,0.05,208.95,0,Air_All
21896,145608.4,6.65,0.22,240.25,0,Ground_Sea
8566,520984.12,60.82,0.51,644.46,89,Air_All
39939,134594.43,3.37,0.06,290.19,0,Air_All
43262,101665.7,2.35,0.04,219.19,148,Air_All
4860,7241.4,1.49,0.02,14.19,0,Air_All
8335,222544.5,26.7,0.22,275.29,139,Air_All
14277,134917.65,9.45,0.16,215.87,0,Air_All
9833,185843.7,18.9,0.16,218.74,-2,Ground_Sea
25540,74066.0,2.9,0.05,159.69,0,Air_All
19078,105692.12,5.54,0.18,148.18,0,Ground_Sea
18579,43289.07,2.33,0.04,71.43,-4,Ground_Sea
7560,10659.6,1.41,0.02,22.98,-160,Air_All
36000,87840.0,2.44,0.04,123.15,0,Air_All
6667,146674.0,22.0,0.73,181.44,89,Air_All
9007,325693.12,36.16,0.3,702.19,0,Air_All
8225,676095.0,82.2,0.68,1457.66,0,Air_All
16300,181745.0,11.15,0.19,356.22,0,Air_All
2884,131510.4,45.6,0.06,184.38,0,Air_All
22002,126291.48,5.74,0.19,156.22,7,Ground_Sea
3068,52156.0,17.0,0.57,102.23,0,Air_All
18273,84421.26,4.62,0.15,86.79,0,Ground_Sea
11527,138439.27,12.01,0.4,221.5,0,Air_All
6042,193344.0,32.0,1.6,271.07,0,Air_All
6042,193344.0,32.0,1.6,271.07,0,Air_All
5900,188800.0,32.0,1.6,370.05,0,Air_All
35400,120360.0,3.4,0.06,192.58,0,Air_All
21765,154966.8,7.12,0.12,303.73,0,Air_All
14000,108080.0,7.72,0.13,111.11,-46,Air_All
475,1092.5,2.3,0.04,1.35,-21,Ground_Sea
8331,741459.0,89.0,0.89,1223.41,-28,Air_All
22730,596662.5,26.25,0.88,1169.46,118,Air_All
11022,21933.78,1.99,0.03,22.55,-177,Air_All
15000,168300.0,11.22,0.19,362.85,-14,Air_All
27941,307351.0,11.0,0.37,602.41,0,Ground_Sea
5495,7967.75,1.45,0.01,9.86,0,Ground_Sea
22500,277425.0,12.33,0.41,443.88,0,Air_All
9367,72594.25,7.75,0.13,116.15,88,Air_All
14016,147168.0,10.5,0.35,151.29,7,Air_All
14011,25920.35,1.85,0.03,32.06,0,Air_All
20000,165000.0,8.25,0.14,355.74,118,Air_All
16000,56800.0,3.55,0.12,58.39,0,Air_All
19573,264626.96,13.52,0.45,272.04,-10,Air_All
20000,54600.0,2.73,0.05,107.02,30,Ground_Sea
7995,174131.1,21.78,0.18,215.4,18,Ground_Sea
19920,114340.8,5.74,0.1,246.52,0,Air_All
16383,47838.36,2.92,0.05,103.14,118,Air_All
22560,197625.6,8.76,0.15,387.35,-1,Ground_Sea
6502,65.02,0.01,0.0,0.1,0,Air_All
19600,120540.0,6.15,0.1,236.26,-175,Air_All
22260,244860.0,11.0,0.37,479.93,148,Air_All
20,527.0,26.35,0.03,0.84,0,Air_All
6393,511440.0,80.0,0.8,1002.42,0,Air_All
20000,75000.0,3.75,0.06,77.1,-25,Air_All
5791,185312.0,32.0,1.6,305.76,-88,Air_All
6395,511600.0,80.0,0.8,1002.74,0,Air_All
17000,193800.0,11.4,0.19,379.85,0,Air_All
19000,216600.0,11.4,0.19,267.93,0,Air_All
5500,176000.0,32.0,1.6,344.96,-27,Air_All
5700,182400.0,32.0,1.6,357.5,0,Air_All
18447,85225.14,4.62,0.15,87.61,20,Ground_Sea
16912,192796.8,11.4,0.19,377.88,0,Air_All
2025,62410.5,30.82,0.1,64.16,0,Air_All
16698,190357.2,11.4,0.19,373.1,0,Air_All
4000,24880.0,6.22,0.21,48.76,0,Ground_Sea
19392,130896.0,6.75,0.11,256.56,-119,Air_All
31528,171197.04,5.43,0.09,211.77,-207,Air_All
5920,189440.0,32.0,1.6,312.58,0,Air_All
11216,127301.6,11.35,0.19,249.51,0,Air_All
10125,73608.75,7.27,0.12,103.2,-11,Air_All
30666,67771.86,2.21,0.04,83.83,34,Ground_Sea
33144,105729.36,3.19,0.11,108.69,-177,Air_All
16716,76893.6,4.6,0.15,95.12,0,Air_All
11608,82648.96,7.12,0.12,161.99,0,Air_All
11500,31395.0,2.73,0.05,67.69,0,Air_All
21563,124634.14,5.78,0.19,244.28,-4,Air_All
18216,40986.0,2.25,0.04,42.13,0,Air_All
6899,204762.32,29.68,0.25,287.08,-38,Ground_Sea
108,180.36,1.67,0.03,0.39,0,Air_All
5233,7587.85,1.45,0.01,9.39,68,Ground_Sea
15862,128640.82,8.11,0.14,159.13,1,Ground_Sea
1943,59883.26,30.82,0.1,74.08,-264,Air_All
12488,101777.2,8.15,0.14,125.9,178,Air_All
26991,211069.62,7.82,0.26,455.07,235,Air_All
5110,9862.3,1.93,0.01,16.27,-2,Air_All
66980,314806.0,4.7,0.08,519.43,-48,Ground_Sea
16610,220580.8,13.28,0.22,352.93,0,Air_All
34067,86189.51,2.53,0.04,185.82,27,Air_All
19913,268626.37,13.49,0.45,276.15,-12,Ground_Sea
5264,168448.0,32.0,1.6,363.17,0,Air_All
2697,16020.18,5.94,0.1,16.47,0,Air_All
17447,80605.14,4.62,0.15,82.86,30,Air_All
33972,85949.16,2.53,0.04,185.31,-13,Air_All
30874,93856.96,3.04,0.05,150.17,64,Air_All
19836,167019.12,8.42,0.14,275.58,0,Ground_Sea
15960,23142.0,1.45,0.02,45.36,-89,Air_All
21000,252210.0,12.01,0.4,403.54,0,Air_All
21050,73675.0,3.5,0.12,75.74,0,Air_All
33711,85288.83,2.53,0.04,183.88,27,Air_All
13823,248814.0,18.0,0.6,255.78,29,Air_All
3500,39025.0,11.15,0.19,76.49,-89,Air_All
20000,175200.0,8.76,0.15,377.73,2,Air_All
23448,76909.44,3.28,0.05,165.82,-215,Ground_Sea
11807,42150.99,3.57,0.06,67.44,0,Air_All
4928,61600.0,12.5,0.05,86.36,7,Air_All
8760,177127.2,20.22,0.17,219.11,7,Ground_Sea
5300,169600.0,32.0,1.6,271.36,0,Air_All
15944,181761.6,11.4,0.19,356.25,0,Air_All
15299,40695.34,2.66,0.04,87.74,-13,Air_All
33338,84345.14,2.53,0.04,181.85,27,Air_All
20000,130400.0,6.52,0.11,153.48,1,Ground_Sea
31000,271560.0,8.76,0.15,532.26,0,Air_All
649,1512.17,2.33,0.04,2.5,-54,Air_All
31043,77917.93,2.51,0.04,167.99,51,Ground_Sea
4848,140592.0,29.0,1.45,197.11,-177,Air_All
30118,97281.14,3.23,0.11,120.34,145,Air_All
635,1549.4,2.44,0.04,2.17,0,Air_All
20642,176489.1,8.55,0.14,291.21,2,Air_All
20000,132000.0,6.6,0.11,135.7,12,Air_All
20579,180272.04,8.76,0.15,388.67,-13,Air_All
28080,89575.2,3.19,0.11,110.8,0,Air_All
20617,70097.8,3.4,0.11,98.28,0,Air_All
16640,116480.0,7.0,0.12,186.37,0,Air_All
3168,6336.0,2.0,0.01,13.66,123,Air_All
18000,83700.0,4.65,0.16,86.04,-1,Air_All
20370,72720.9,3.57,0.12,101.95,0,Air_All
17037,56733.21,3.33,0.11,70.18,88,Air_All
12000,102960.0,8.58,0.14,127.36,-17,Air_All
2500,132000.0,52.8,0.07,185.06,118,Air_All
912,4213.44,4.62,0.15,4.96,1,Air_All
20000,525000.0,26.25,0.88,840.0,0,Air_All
14142,119075.64,8.42,0.14,147.3,0,Air_All
9095,62300.75,6.85,0.11,77.07,175,Air_All
319,7419.94,23.26,0.78,9.18,-205,Air_All
19683,44483.58,2.26,0.04,55.03,-8,Air_All
32070,81137.1,2.53,0.04,174.93,0,Air_All
26997,59663.37,2.21,0.04,73.8,0,Air_All
20060,90871.8,4.53,0.15,195.92,43,Ground_Sea
7078,430483.96,60.82,0.51,603.54,0,Air_All
5751,460080.0,80.0,0.8,901.76,-118,Air_All
3035,22064.45,7.27,0.12,27.29,13,Ground_Sea
17038,152830.86,8.97,0.3,252.17,158,Air_All
7031,427625.42,60.82,0.51,528.97,-88,Air_All
33207,242411.1,7.3,0.12,399.98,205,Ground_Sea
7000,425740.0,60.82,0.51,437.66,0,Air_All
18528,153041.28,8.26,0.14,252.52,-13,Ground_Sea
27975,126447.0,4.52,0.15,208.64,-7,Air_All
7500,582750.0,77.7,0.78,961.54,148,Air_All
112,1618.4,14.45,0.24,2.67,0,Air_All
18560,168896.0,9.1,0.15,331.04,-207,Air_All
200,14398.0,71.99,0.72,23.04,0,Ground_Sea
22918,163176.16,7.12,0.12,319.83,-27,Air_All
4529,9601.48,2.12,0.01,15.84,53,Ground_Sea
19656,71547.84,3.64,0.12,88.5,249,Air_All
5673,181536.0,32.0,1.6,186.62,57,Air_All
11688,25129.2,2.15,0.04,25.83,-9,Ground_Sea
14780,155190.0,10.5,0.35,159.54,-7,Air_All
1988,6461.0,3.25,0.05,13.93,13,Ground_Sea
3500,280000.0,80.0,0.8,462.0,-206,Air_All
17843,60666.2,3.4,0.06,97.07,0,Air_All
17801,82418.63,4.63,0.15,84.73,25,Ground_Sea
14600,172280.0,11.8,0.2,337.67,0,Air_All
4916,157312.0,32.0,1.6,308.33,0,Air_All
29500,89680.0,3.04,0.05,143.49,27,Air_All
4200,134400.0,32.0,1.6,263.42,30,Air_All
5000,160000.0,32.0,1.6,264.0,-178,Air_All
8000,289280.0,36.16,0.3,623.69,-206,Air_All
18000,121140.0,6.73,0.11,124.53,8,Air_All
29500,89680.0,3.04,0.05,143.49,20,Air_All
25945,82764.55,3.19,0.11,102.38,119,Air_All
26962,111083.44,4.12,0.14,155.74,-18,Air_All
18451,229161.42,12.42,0.41,366.66,0,Air_All
2360,75520.0,32.0,1.6,162.82,0,Air_All
16495,59382.0,3.6,0.06,61.04,-28,Air_All
16357,185815.52,11.36,0.19,229.85,7,Ground_Sea
19195,62191.8,3.24,0.11,76.93,0,Air_All
4534,38539.0,8.5,0.04,54.03,0,Air_All
715,8029.45,11.23,0.19,8.25,42,Air_All
37979,147738.31,3.89,0.06,182.75,0,Ground_Sea
5500,395945.0,71.99,0.72,776.05,0,Air_All
4320,8424.0,1.95,0.01,11.81,-15,Air_All
20370,72720.9,3.57,0.12,101.95,176,Ground_Sea
27634,58031.4,2.1,0.04,81.36,29,Air_All
31263,219466.26,7.02,0.12,362.12,-8,Ground_Sea
32544,94703.04,2.91,0.05,151.52,0,Ground_Sea
7145,258363.2,36.16,0.3,557.03,-148,Air_All
4296,9021.6,2.1,0.01,14.43,-119,Air_All
8834,19964.84,2.26,0.04,24.7,0,Air_All
4132,52683.0,12.75,0.21,86.93,0,Air_All
4000,8400.0,2.1,0.01,11.78,-17,Air_All
17706,464782.5,26.25,0.88,743.65,0,Air_All
14066,159649.1,11.35,0.19,312.91,-59,Ground_Sea
4439,71689.85,16.15,0.07,140.51,-89,Ground_Sea
6364,123207.04,19.36,0.16,145.01,-8,Air_All
34900,63169.0,1.81,0.03,78.14,0,Air_All
2844,8247.6,2.9,0.05,16.17,0,Air_All
4000,8400.0,2.1,0.01,13.86,-27,Air_All
14995,141702.75,9.45,0.16,226.72,88,Air_All
1092,2446.08,2.24,0.07,4.79,0,Air_All
5259,420720.0,80.0,0.8,824.61,-86,Air_All
1119,1958.25,1.75,0.03,3.13,0,Air_All
16752,158306.4,9.45,0.16,253.29,206,Air_All
5000,160000.0,32.0,1.6,224.32,-23,Air_All
29402,218456.86,7.43,0.12,470.99,0,Air_All
3652,7304.0,2.0,0.01,7.51,29,Air_All
4000,7800.0,1.95,0.01,12.87,0,Air_All
4588,146816.0,32.0,1.6,242.25,0,Air_All
12700,141605.0,11.15,0.19,277.55,0,Air_All
5280,55440.0,10.5,0.35,56.99,-5,Air_All
6875,549931.25,79.99,0.8,879.89,-88,Air_All
6000,157500.0,26.25,0.88,252.0,-29,Air_All
17933,470741.25,26.25,0.88,922.65,0,Air_All
21347,113779.51,5.33,0.09,116.97,-15,Air_All
252,3276.0,13.0,0.43,7.06,0,Air_All
17701,79831.51,4.51,0.15,172.12,-59,Ground_Sea
25932,140810.76,5.43,0.09,144.75,0,Air_All
15000,97800.0,6.52,0.11,115.11,98,Air_All
17246,116065.58,6.73,0.11,119.32,31,Ground_Sea
21000,30450.0,1.45,0.02,50.24,0,Air_All
4192,35632.0,8.5,0.04,49.96,0,Air_All
24657,101586.84,4.12,0.14,167.62,-20,Ground_Sea
17755,57703.75,3.25,0.11,71.38,57,Air_All
10230,56265.0,5.5,0.06,57.84,-27,Air_All
16006,73467.54,4.59,0.15,75.52,17,Ground_Sea
26432,63965.44,2.42,0.04,89.68,-3,Ground_Sea
17240,131886.0,7.65,0.13,184.9,-59,Air_All
4000,7800.0,1.95,0.01,10.94,-19,Air_All
4000,7800.0,1.95,0.01,16.82,35,Air_All
1500,120000.0,80.0,0.8,258.72,3,Air_All
16524,144750.24,8.76,0.15,283.71,119,Air_All
4013,7825.35,1.95,0.01,12.91,-32,Ground_Sea
2894,3617.5,1.25,0.04,5.07,0,Air_All
19000,228190.0,12.01,0.4,365.1,0,Air_All
8800,52272.0,5.94,0.1,61.52,0,Air_All
10762,87172.2,8.1,0.13,107.83,0,Air_All
15000,219450.0,14.63,0.24,307.67,-11,Ground_Sea
23003,50836.63,2.21,0.04,62.88,30,Air_All
4500,144000.0,32.0,1.6,230.4,-29,Air_All
12567,154574.1,12.3,0.41,191.21,-24,Ground_Sea
17067,448008.75,26.25,0.88,878.1,0,Air_All
15040,86329.6,5.74,0.1,186.13,0,Air_All
15945,35876.25,2.25,0.04,50.3,0,Air_All
18544,340096.96,18.34,0.61,666.59,0,Air_All
3971,8418.52,2.12,0.01,13.89,0,Ground_Sea
16013,73980.06,4.62,0.15,76.05,0,Air_All
14420,66764.6,4.63,0.15,68.63,-9,Ground_Sea
16971,131016.12,7.72,0.13,183.68,0,Ground_Sea
10000,81000.0,8.1,0.13,83.27,0,Air_All
4200,134400.0,32.0,1.6,263.42,0,Air_All
8500,680000.0,80.0,0.8,1466.08,0,Air_All
26400,70224.0,2.66,0.04,151.4,2,Air_All
8442,675360.0,80.0,0.8,1456.08,0,Air_All
16019,140326.44,8.76,0.15,302.54,-44,Air_All
15048,140698.8,9.35,0.16,275.77,-205,Air_All
13104,35773.92,2.73,0.05,77.13,-113,Air_All
5000,23200.0,4.64,0.15,23.85,-133,Air_All
23819,53830.94,2.26,0.04,55.34,-7,Air_All
3982,107514.0,27.0,1.35,210.73,237,Air_All
15000,40950.0,2.73,0.05,88.29,-19,Air_All
24126,94332.66,3.91,0.13,132.25,-45,Air_All
15000,123900.0,8.26,0.14,204.44,84,Air_All
24747,55433.28,2.24,0.07,91.46,-18,Ground_Sea
4301,36773.55,8.55,0.14,60.68,-7,Air_All
24140,48280.0,2.0,0.07,77.25,0,Air_All
26540,197192.2,7.43,0.12,425.15,-59,Air_All
14000,203000.0,14.5,0.48,251.11,0,Air_All
2578,229442.0,89.0,0.89,494.68,-29,Air_All
3000,123300.0,41.1,0.34,197.28,0,Air_All
5924,14869.24,2.51,0.04,20.85,22,Air_All
4800,345600.0,72.0,0.72,677.38,0,Air_All
4200,134400.0,32.0,1.6,215.04,118,Air_All
14653,96709.8,6.6,0.11,99.42,107,Ground_Sea
16000,112000.0,7.0,0.12,138.54,-21,Ground_Sea
2216,4121.76,1.86,0.01,4.24,-77,Ground_Sea
15021,60084.0,4.0,0.07,61.77,0,Air_All
3,240.0,80.0,0.8,0.52,0,Air_All
2898,208656.0,72.0,0.72,408.97,0,Air_All
15107,124783.82,8.26,0.14,205.89,4,Ground_Sea
22122,84284.82,3.81,0.13,118.17,-51,Ground_Sea
8178,727842.0,89.0,0.89,1569.23,-29,Air_All
9073,22228.85,2.45,0.04,36.68,-11,Ground_Sea
14055,65074.65,4.63,0.15,66.9,25,Ground_Sea
26000,187460.0,7.21,0.12,309.31,-13,Ground_Sea
8438,82017.36,9.72,0.32,160.75,89,Ground_Sea
4077,7746.3,1.9,0.01,16.7,-6,Air_All
29847,70140.45,2.35,0.04,151.22,0,Air_All
23000,89930.0,3.91,0.13,126.08,30,Air_All
24880,84592.0,3.4,0.06,182.38,0,Ground_Sea
14000,49000.0,3.5,0.12,57.67,-89,Air_All
10717,192906.0,18.0,0.6,198.31,116,Air_All
10415,109565.8,10.52,0.35,135.53,-13,Air_All
15048,128660.4,8.55,0.14,212.29,5,Ground_Sea
18000,26100.0,1.45,0.02,43.06,0,Air_All
25020,188400.6,7.53,0.13,369.27,-5,Ground_Sea
4250,136000.0,32.0,1.6,190.67,0,Air_All
20000,40000.0,2.0,0.03,41.12,-29,Ground_Sea
7000,35000.0,5.0,0.05,68.6,0,Air_All
15855,39478.95,2.49,0.04,65.14,-15,Ground_Sea
19992,156337.44,7.82,0.26,337.06,104,Air_All
2891,257299.0,89.0,0.89,424.54,0,Air_All
1500,46230.0,30.82,0.1,57.19,0,Air_All
1500,46230.0,30.82,0.1,64.81,0,Air_All
1500,46230.0,30.82,0.1,64.81,89,Air_All
1500,46230.0,30.82,0.1,64.81,-205,Air_All
1500,46230.0,30.82,0.1,64.81,0,Air_All
1500,46230.0,30.82,0.1,64.81,89,Air_All
1,89.0,89.0,0.89,0.19,-234,Air_All
20000,54600.0,2.73,0.05,117.72,-17,Air_All
5600,340592.0,60.82,0.51,350.13,0,Air_All
15000,393750.0,26.25,0.88,630.0,88,Air_All
15000,131400.0,8.76,0.15,257.54,-89,Air_All
16000,155520.0,9.72,0.32,304.82,0,Air_All
14842,105081.36,7.08,0.12,147.32,207,Air_All
2814,225120.0,80.0,0.8,485.36,4,Air_All
6000,466200.0,77.7,0.78,769.23,0,Air_All
15360,113664.0,7.4,0.12,181.86,-30,Air_All
2807,202104.0,72.0,0.72,435.74,59,Air_All
2853,253917.0,89.0,0.89,418.96,-6,Air_All
6778,8811.4,1.3,0.01,9.06,1,Air_All
7888,631040.0,80.0,0.8,1360.52,3,Air_All
13549,62189.91,4.59,0.15,63.93,-8,Ground_Sea
4500,144000.0,32.0,1.6,178.13,0,Air_All
5530,454566.0,82.2,0.68,980.04,0,Air_All
3635,6979.2,1.92,0.01,15.05,9,Air_All
3711,100197.0,27.0,1.35,196.39,0,Air_All
13743,110493.72,8.04,0.27,154.91,116,Air_All
20867,32552.52,1.56,0.05,40.27,0,Air_All
13370,153220.2,11.46,0.19,189.53,-71,Ground_Sea
21596,200842.8,9.3,0.1,248.44,35,Ground_Sea
13836,34728.36,2.51,0.04,57.3,-10,Ground_Sea
18350,44774.0,2.44,0.04,62.77,8,Ground_Sea
4500,324000.0,72.0,0.72,635.04,0,Air_All
14155,94130.75,6.65,0.22,155.32,157,Ground_Sea
3912,88020.0,22.5,0.75,172.52,-48,Air_All
17300,54495.0,3.15,0.1,64.14,0,Air_All
2730,218400.0,80.0,0.8,470.87,0,Air_All
15000,393750.0,26.25,0.88,630.0,0,Air_All
4000,128000.0,32.0,1.6,179.46,0,Air_All
11661,132935.4,11.4,0.19,260.55,0,Air_All
15000,393750.0,26.25,0.88,630.0,0,Air_All
1364,42038.48,30.82,0.1,58.94,103,Air_All
1447,6800.9,4.7,0.16,8.41,-6,Air_All
26700,66483.0,2.49,0.04,68.34,68,Ground_Sea
7587,589509.9,77.7,0.78,972.69,0,Air_All
2700,194400.0,72.0,0.72,419.13,49,Air_All
14055,31623.75,2.25,0.04,44.34,0,Air_All
3,240.0,80.0,0.8,0.52,0,Air_All
21146,86698.6,4.1,0.14,143.05,0,Air_All
558,8174.7,14.65,0.49,16.02,0,Air_All
3528,6526.8,1.85,0.01,9.15,177,Air_All
